Angle,P(v15),aG_2_x,aG_2_y,aG_4_x,aG_4_y,alp_2,alp_4,F_24_x,F_24_y,F_32,F_42_x,F_42_y,T_13,L_AB
178,-0.004568561110471145,4.0531002411200845,-0.14384297284711695,8.136275714556444,-0.14384297284711695,-35.26653829456528,-3.9717152298886833,-13.04967741348543,-39.874242240352515,-275.09396550371605,-13.04967741348543,-39.874242240352515,0.00781306776543872,40
179,-0.14629526213118765,4.128139423473817,-0.1472166040537703,8.28706242306252,-0.14721660405377027,-35.919683147200764,-4.064882571104892,-13.43330035753462,-40.90940878631338,-282.1804768641219,-13.43330035753462,-40.90940878631338,0.2550611925948683,40
180,-0.29062020341960004,4.203671401670158,-0.15199851275706727,8.43913512731077,-0.15199851275706724,-36.57754878494056,-4.196967467969264,-13.821849498690241,-42.34922956007807,-289.42739201436774,-13.821849498690241,-42.34922956007807,0.5165053296604354,40
181,-0.4375485736961546,4.279625130340687,-0.1582701710260059,8.592369547561525,-0.1582701710260059,-37.239553340375615,-4.370223794628245,-14.215147207986728,-44.21707983287678,-296.8351950428791,-14.215147207986728,-44.21707983287678,0.7926296318482143,40
182,-0.5870823141988047,4.355921873238637,-0.16611500053872827,8.746626769803516,-0.16611500053872827,-37.90505652058688,-4.586961150801859,-14.612989866878047,-46.53691977573163,-304.4044051199735,-14.612989866878047,-46.53691977573163,1.0839165824188648,40
183,-0.7392198152178248,4.4324747069040304,-0.17561819624424263,8.90175227038155,-0.17561819624424263,-38.57335615484696,-4.849540297794983,-15.015146018744442,-49.33324861882957,-312.13560251224226,-15.015146018744442,-49.33324861882957,1.3908464627981745,40
184,-0.8939555943839373,4.509188010483739,-0.18686651627292492,9.057574917114994,-0.18686651627292492,-39.24368465949248,-5.160367727345699,-15.421354468300693,-52.631050125053264,-320.02945727283367,-15.421354468300693,-52.631050125053264,1.7138969234358168,40
185,-1.05127995609988,4.585956943729037,-0.19994803495502098,9.213905951810144,-0.19994803495502098,-39.91520543368907,-5.52188928581453,-15.831322336912976,-56.45572861491046,-328.0867605502413,-15.831322336912976,-56.45572861491046,2.053542673788866,40
186,-1.2111786315526236,4.662666915637717,-0.2149518556869789,9.37053796002213,-0.2149518556869789,-40.58700920254412,-5.936582773696827,-16.244723083460055,-60.83303475663956,-336.3084583940001,-16.244723083460055,-60.83303475663956,2.410255306537858,40
187,-1.3736323988048267,4.739193046700497,-0.23196778028785323,9.527243834961897,-0.23196778028785323,-41.258110327031915,-6.4069494385223535,-16.661194502148675,-65.78898031783207,-344.69568785968886,-16.661194502148675,-65.78898031783207,2.784503269486036,40
188,-1.5386166825420358,4.8153996282542995,-0.2510859314180431,9.683775743571577,-0.25108593141804314,-41.92744310349227,-6.935504278040849,-17.08033671061324,-71.34974106495649,-353.2498151268528,-17.08033671061324,-71.34974106495649,3.176751996094271,40
189,-1.7061011331484097,4.891139583038857,-0.27239632459709595,9.839864104004091,-0.27239632459709595,-42.59385807904903,-7.524765070357549,-17.501710143688697,-77.54154699642869,-361.9724752408982,-17.501710143688697,-77.54154699642869,3.5874642021215597,40
190,-1.8760491849015182,4.966253931698847,-0.29598838636368974,9.99521658503781,-0.29598838636368974,-43.25611841317459,-8.177240048570612,-17.92483357043812,-84.3905591052211,-370.8656129729412,-17.92483357043812,-84.3905591052211,4.0171003512274,40
191,-2.048417593217932,5.040571270670678,-0.3219504151775274,10.149517139326695,-0.3219504151775274,-43.912896319794214,-8.89541413968804,-18.349182154327448,-91.9227318905351,-379.93152415937027,-18.349182154327448,-91.9227318905351,4.466119286494541,40
192,-2.223155951049486,5.113907267640076,-0.3503689817788464,10.30242508382288,-0.35036898177884646,-44.56276962877356,-9.681733691399208,-18.77418557885455,-100.16366087705146,-389.17289673524033,-18.77418557885455,-100.16366087705146,4.9349790175018065,40
193,-2.4002061847274376,5.1860641815500905,-0.38132826590644764,10.453574242198147,-0.38132826590644764,-45.204218510342955,-10.538589615898891,-19.199226263432642,-109.13841445719083,-398.5928505125361,-19.199226263432642,-109.13841445719083,5.424137643673927,40
194,-2.5795020297822404,5.256830414975762,-0.41490932654019075,10.602572165618728,-0.41490932654019075,-45.835622410964554,-11.468298887680517,-19.623637696872688,-118.87134944928934,-408.19497457642825,-19.623637696872688,-118.87134944928934,5.934054384036978,40
195,-2.7609684875324487,5.325980107553798,-0.45118930318982287,10.748999449772334,-0.45118930318982287,-46.455257254299916,-12.473084342309821,-20.046702918366446,-129.3859098653263,-417.983360980868,-20.046702918366446,-129.3859098653263,6.465190671112524,40
196,-2.944521263541586,5.3932727800560345,-0.4902405462106696,10.89240916758408,-0.4902405462106696,-47.06129296624836,-13.555052735959514,-20.467653178400923,-140.70440850873933,-427.96263322112225,-20.467653178400923,-140.70440850873933,7.018011252432848,40
197,-3.130066189388997,5.458453039612364,-0.5321296746997138,11.03232643855814,-0.532129674699714,-47.651791388434994,-14.716171041216512,-20.885666814482096,-152.84779117867558,-438.13796774767155,-20.885666814482096,-152.84779117867558,7.59298522704097,40
198,-3.3174986295929267,5.521250357509163,-0.5769165612250591,11.16824815711009,-0.5769165612250591,-48.22470464996139,-15.958240973664436,-21.299868378851656,-165.8353834446307,-448.5151065668785,-21.299868378851656,-165.8353834446307,8.190586926408816,40
199,-3.5067028759645247,5.581378931896287,-0.6246532434791532,11.299642903570655,-0.6246532434791532,-48.777874072603566,-17.2828717662668,-21.709328057477848,-179.6846201774028,-459.100358753696,-21.709328057477848,-179.6846201774028,8.811296529604157,40
200,-3.6975515321614383,5.638537648609382,-0.6753827639322675,11.425951062698449,-0.6753827639322675,-49.309029689840955,-18.691451234879917,-22.11306142141067,-194.41075828098073,-469.90058848625193,-22.11306142141067,-194.41075828098073,9.45560028149883,40
201,-3.8899048917522223,5.692410154131934,-0.7291379397074954,11.54658517548676,-0.7291379397074953,-49.81579046500964,-20.18511520852486,-22.510029553031643,-210.02657336740094,-480.92318700879764,-22.510029553031643,-210.02657336740094,10.123990160701197,40
202,-4.083610313697555,5.7426650554551095,-0.7859400662096002,11.660930550729326,-0.7859400662096003,-50.29566529834133,-21.764715432488163,-22.899139590701672,-226.54204145399163,-492.1760257468201,-22.899139590701672,-226.54204145399163,10.816962821209497,40
203,-4.278501599802622,5.788956262213588,-0.8457975595233612,11.76834616316229,-0.8457975595233611,-50.74605491652268,-23.430786090988626,-23.27924573572389,-243.96400714046726,-503.6673876464154,-23.27924573572389,-243.96400714046726,11.535017609182468,40
204,-4.474398379394733,5.830923486946776,-0.9087045442549735,11.868165864957138,-0.9087045442549736,-51.164254741497814,-25.183509139018575,-23.64915076528338,-262.295840141582,-515.4058737009486,-23.64915076528338,-262.295840141582,12.278653434537212,40
205,-4.6711055072295595,5.868192919619769,-0.9746393953213338,11.959699936834468,-0.9746393953213337,-51.547458837344664,-27.022678679905653,-24.007608094000144,-281.5370825079019,-527.4002815747814,-24.007608094000144,-281.5370825079019,13.04836425733306,40
206,-4.868412481423623,5.900378092595564,-1.043563244190843,12.042237004030328,-1.043563244190843,-51.892765034960014,-28.94766467587286,-24.353324424827427,-301.6830893597515,-539.6594532509304,-24.353324424827427,-301.6830893597515,13.844632932295546,40
207,-5.0660928890435395,5.927080952035273,-1.1154184622338639,12.115046340705113,-1.1154184622338637,-52.197181333756056,-30.95737633294407,-24.684963027142835,-322.72466648270483,-552.1920887324136,-24.684963027142835,-322.72466648270483,14.667923142778873,40
208,-5.263903887845622,5.947893151170438,-1.1901271361334373,12.177380584072225,-1.1901271361334373,-52.45763367735506,-33.05022555832376,-25.00114767591939,-344.64770868061487,-565.0065230320567,-25.00114767591939,-344.64770868061487,15.518669149545325,40
209,-5.4615857335413,5.962397579993352,-1.2675895527115633,12.228478876476032,-1.2675895527115635,-52.67097519611263,-35.22409094701464,-25.300467280743348,-367.43284334527164,-578.1104640090289,-25.300467280743348,-367.43284334527164,16.397263081690827,40
210,-5.6588613628506526,5.970170144600393,-1.3476827130097906,12.267570449811616,-1.3476827130097908,-52.833997002945566,-37.476282813847234,-25.581481227098983,-391.0550842693414,-591.5106890683717,-25.581481227098983,-391.0550842693414,17.304039508724344,40
211,-5.85543604348029,5.970781807653891,-1.4302588979821276,12.293878662007337,-1.4302588979821276,-52.94344062013506,-39.803509845946024,-25.84272544472163,-415.4835012877276,-605.2126993469544,-25.84272544472163,-415.4835012877276,18.23925705612046,40
212,-6.05099710300308,5.963800899157286,-1.5151443106613354,12.306625489756627,-1.5151443106613351,-52.9960121032766,-42.20184800736639,-26.08271920891153,-440.6809118659776,-619.220330778095,-26.08271920891153,-440.6809118659776,19.203076863498918,40
213,-6.245213749400923,5.948795703929372,-1.6021378220838542,12.305036475275887,-1.6021378220838542,-52.98839791413826,-44.66671238035536,-26.29997267051777,-466.6036012443377,-633.5353223666141,-26.29997267051777,-466.6036012443377,20.19553773670214,40
214,-6.437736996730822,5.925337328786563,-1.69100985053204,12.288346117592834,-1.6910098505320397,-52.917282576683434,-47.192832674342064,-26.49299509889709,-493.2010781718842,-648.1568431208611,-26.49299509889709,-493.2010781718842,21.216527913966452,40
215,-6.628199709957785,5.893002848478381,-1.7815014056927796,12.255803690771046,-1.7815014056927798,-52.779368129773914,-49.77423317204524,-26.660303809624317,-520.4158736041134,-663.0809803768168,-26.660303809624317,-520.4158736041134,22.2657534532507,40
216,-6.816216783431206,5.8513787248647855,-1.8733233310479493,12.206679462619253,-1.8733233310479496,-52.571395366018294,-52.40421790951792,-26.800433735222725,-548.183389965214,-678.3001937030016,-26.800433735222725,-548.183389965214,23.342703353195688,40
217,-7.001385467727912,5.800064488684382,-1.9661557791061446,12.140271277917831,-1.9661557791061444,-52.29016681886314,-55.075361900948884,-26.9119475828906,-576.4318086679847,-693.8027401763198,-26.9119475828906,-576.4318086679847,24.446611644036317,40
218,-7.183285859605618,5.738676667568975,-2.059647954852051,12.055911460154787,-2.0596479548520517,-51.932571429427426,-57.7795092169662,-26.99344650836843,-605.08206351475,-709.5720785409923,-26.99344650836843,-605.08206351475,25.576416826091535,40
219,-7.361481569565214,5.666852937762799,-2.1534181629223603,11.9529739753707,-2.1534181629223603,-51.495610790941605,-60.50777870447411,-27.043581220018922,-634.0478873476416,-725.5862615675741,-27.043581220018922,-634.0478873476416,26.730719190204898,40
220,-7.535520580968633,5.58425647037857,-2.247054193407516,11.83088179117418,-2.247054193407516,-50.97642683227716,-63.25057809428997,-27.06106341222266,-663.2359388540903,-741.817327767598,-27.06106341222266,-663.2359388540903,27.907736723511753,40
221,-7.704936313762508,5.490580436067862,-2.340114079723503,11.689114353549563,-2.340114079723503,-50.3723307633733,-65.99762717793406,-27.044677412714258,-692.5460157448648,-758.2307054311798,-27.044677412714258,-692.5460157448648,29.1052604807116,40
222,-7.8692489045794805,5.385552624828081,-2.432127259601916,11.52721509401166,-2.4321272596019163,-49.68083306495507,-68.73799064519612,-26.993291914918082,-721.8713595937339,-774.7846436686905,-26.993291914918082,-721.8713595937339,30.320610479841335,40
223,-8.027966713298593,5.268940130467762,-2.5225961668285493,11.344798870270864,-2.5225961668285493,-48.8996742635022,-71.46012105848796,-26.905871654133783,-751.0990564524985,-791.4296866726147,-26.905871654133783,-751.0990564524985,31.550593355301352,40
224,-8.180588064018304,5.140554042188693,-2.6109982768582554,11.141559235178114,-2.6109982768582554,-48.02685619082494,-74.15191229815977,-26.781488876023943,-780.1105359331341,-808.1082086838364,-26.781488876023943,-780.1105359331341,32.79146316131046,40
225,-8.326603225814873,5.000254079024624,-2.696788623809595,10.917275421658367,-2.696788623809595,-47.06067338682438,-76.80076364545076,-26.619334437716464,-808.7821697894793,-824.7540280553307,-26.619334437716464,-808.7821697894793,34.03888685680708,40
226,-8.465496635621113,4.847953096730241,-2.7794027995903843,10.67181892594759,-2.7794027995903843,-45.99974426517123,-79.39365447811645,-26.418728376375658,-836.9859691538932,-841.2921192626045,-26.418728376375658,-836.9859691538932,35.287916108160715,40
227,-8.59674936207367,4.6836213913864135,-2.858260438054224,10.405159568048287,-2.858260438054224,-44.84304162595849,-81.91722934065946,-26.179129777698847,-864.5903775197854,-857.638441625448,-26.179129777698847,-864.5903775197854,36.53296710875193,40
228,-8.71984180526616,4.507290719731407,-2.9327691782095187,10.117370907210324,-2.9327691782095187,-43.5899220681607,-84.35789292028853,-25.900145777775435,-891.4611543503977,-873.6999028003216,-25.900145777775435,-891.4611543503977,37.76781012466061,40
229,-8.83425662305058,4.3190579532998665,-3.002329090711788,9.808634891692115,-3.0023290907117883,-42.24015382932262,-86.701914216174,-25.581539536341104,-917.4623418897012,-889.3744737130135,-25.581539536341104,-917.4623418897012,38.98557042440505,40
230,-8.939481869910233,4.1190882820972154,-3.066337541330606,9.479245626268604,-3.066337541330606,-40.79394256163857,-88.9355389393151,-25.223237027806753,-942.4573054150502,-904.5514694841784,-25.223237027806753,-942.4573054150502,40.17874213052065,40
231,-9.035014329561367,3.907617883985504,-3.1241944540049342,9.129612148073313,-3.1241944540049342,-39.25195454378453,-91.04510893039904,-24.82533250857074,-966.3098348735999,-919.11200803982,-24.82533250857074,-966.3098348735999,41.3392163366356,40
232,-9.120363017424246,3.6849559784023254,-3.175307924742425,8.760260111454212,-3.1753079247424254,-37.615336827717336,-93.01718714124377,-24.388092534935588,-988.8852936622394,-932.9296545100393,-24.388092534935588,-988.8852936622394,42.4583245634139,40
233,-9.195052824051723,3.451486187630594,-3.2191001262790944,8.371832295565689,-3.2191001262790944,-35.885733830209944,-94.83868650014088,-23.91195842523088,-1010.0517983239221,-945.871255253185,-23.91195842523088,-1010.0517983239221,43.52689828163322,40
234,-9.258628265643646,3.2076671356802477,-3.2550134324312605,7.965087864289521,-3.2550134324312605,-34.06529990096627,-96.49700078125441,-23.397547082143003,-1029.6814112218792,-957.7979604868484,-23.397547082143003,-1029.6814112218792,44.53534481604662,40
235,-9.310657303051729,2.9540322239645285,-3.282516680803777,7.540900326557219,-3.2825166808037776,-32.156707433306934,-97.98013543164909,-22.845650116308626,-1047.6513268936753,-968.5664291873612,-22.845650116308626,-1047.6513268936753,45.47373946905246,40
236,-9.350735186342323,2.6911885343081474,-3.301111483344974,7.100254165912498,-3.3011114833449735,-30.163150129852372,-99.27683618448526,-22.257231239368902,-1063.845031848351,-978.0302042964078,-22.257231239368902,-1063.845031848351,46.331933182309555,40
237,-9.378488278189645,2.4198148232861105,-3.31033848653698,6.6442401307896315,-3.3103384865369794,-28.088341094205276,-100.37671321042296,-21.633421923248722,-1078.153417109216,-986.0412405380985,-21.633421923248722,-1078.153417109216,47.09967450494453,40
238,-9.393577806272052,2.1406585872458717,-3.3097834771440833,6.174049200984727,-3.3097834771440837,-25.936505489778504,-101.27035853703579,-20.9755153516913,-1090.4758228647308,-992.4515615173173,-20.9755153516913,-1090.4758228647308,47.76674407997041,40
239,-9.395703492585742,1.8545321943148683,-3.2990832257430953,5.690965270586974,-3.2990832257430953,-23.712367587658523,-101.94945450203096,-20.284958719286415,-1100.7209951943958,-997.1150174691644,-20.284958719286415,-1100.7209951943958,48.32309931951515,40
240,-9.384607006303469,1.562308097856406,-3.277930959011676,5.196356612574074,-3.277930959011676,-21.42113211529864,-102.40687110232345,-19.56334396159712,-1108.8079359896394,-999.8891102920462,-19.56334396159712,-1108.8079359896394,48.75902643940506,40
241,-9.360075186602124,1.2649131647576064,-3.2460813531712405,4.691666214692571,-3.24608135317124,-19.06845991509865,-102.63675025730996,-18.81239702676986,-1114.666628873375,-1000.6368485464224,-18.81239702676986,-1114.666628873375,49.0652965895669,40
242,-9.32194298284484,0.9633221710974469,-3.203354945208516,4.178401099450311,-3.203354945208516,-16.660438024337147,-102.63457521851068,-18.033965823495215,-1118.2386260963865,-999.2285921385565,-18.033965823495215,-1118.2386260963865,49.23332247222488,40
243,-9.270096061681063,0.6585505365919456,-3.1496418655796754,3.658120762369833,-3.1496418655796754,-14.203544392964158,-102.39722362423998,-17.230007001740145,-1119.4774839933064,-995.5438446011347,-17.230007001740145,-1119.4774839933064,49.25531160573891,40
244,-9.20447303403635,0.3516463871675419,-3.084904805978489,3.1324248814534745,-3.084904805978489,-11.704607560697408,-101.92300301008774,-16.40257174076846,-1118.3490375360266,-989.4729503525247,-16.40257174076846,-1118.3490375360266,49.12441228465079,40
245,-9.125067259575538,0.043682051488076024,-3.00918114826436,2.6029404665125386,-3.00918114826436,-9.17076171677468,-101.21166793473377,-15.553790733178348,-1114.8315077329373,-980.9186551323869,-15.553790733178348,-1114.8315077329373,48.83484831711997,40
246,-9.031928191971556,-0.2642548882993172,-2.92258419553274,2.0713086291280685,-2.9225841955327394,-6.609397661679768,-100.26441825537668,-14.685858563730497,-1108.9154389816788,-969.7974899821861,-14.685858563730497,-1108.9154389816788,48.382038794097134,40
247,-8.925162235089207,-0.5710708594394316,-2.8253034632055325,1.5391711621496134,-2.8253034632055325,-4.028110277296231,-99.08387847608986,-13.801017687454216,-1100.6034668782459,-956.0409426121222,-13.801017687454216,-1100.6034668782459,47.7626994580809,40
248,-8.804933087852906,-0.8756757339896409,-2.717604006471069,1.0081571215392684,-2.717604006471069,-1.4346431875891204,-97.67405848330574,-12.90154221288243,-1089.909920301185,-939.5963846568025,-12.90154221288243,-1089.909920301185,46.97492268386411,40
249,-8.67146156392881,-1.1769922901184233,-2.59982477988869,0.47986960289420444,-2.59982477988869,1.163168646328932,-96.04029636289887,-11.989721693377483,-1076.8602647155637,-920.4277290009252,-11.989721693377483,-1076.8602647155637,46.0182336434069,40
250,-8.525024881207589,-1.4739655505752896,-2.4723760449170187,-0.04412709985888141,-2.4723760449170187,3.7574576069820185,-94.18918435095314,-11.067845122595907,-1061.4903964747557,-898.51579783569,-11.067845122595907,-1061.4903964747557,44.89362088009005,40
251,-8.365955425195002,-1.7655718512496408,-2.335735860923555,-0.562319775169684,-2.3357358609235543,6.340382558841602,-92.1284792942002,-10.138185319520145,-1043.8458003491912,-873.8583891319979,-10.138185319520145,-1043.8458003491912,43.60354023759687,40
252,-8.194638999563528,-2.050827498001707,-2.1904457142792384,-1.0732578485584063,-2.1904457142792384,8.904187615562316,-89.86699927670624,-9.202983874570585,-1023.9805845068427,-846.4700365102029,-9.202983874570585,-1023.9805845068427,42.1518918458289,40
253,-8.011512586045757,-2.328796878703808,-2.0371053578507263,-1.575564062453301,-2.0371053578507263,11.441259715875706,-87.41450829888825,-8.26443681157936,-1001.9564086559304,-816.3814647612395,-8.26443681157936,-1001.9564086559304,40.54397062927744,40
254,-7.817061644322978,-2.598599909401657,-1.876366949036992,-2.0679441519485877,-1.8763669490369916,13.94418421456228,-84.78159106765854,-7.324681101374492,-977.8413220014684,-783.6387502485536,-7.324681101374492,-977.8413220014684,38.78639154101331,40
255,-7.6118169903592765,-2.8594187083042226,-1.7089285879887615,-2.5491954093454128,-1.7089285879887615,16.405797739070817,-81.97952006902942,-6.385782141943346,-951.7085280500795,-748.3022018323088,-6.385782141943346,-951.7085280500795,36.886991408680586,40
256,-7.3963512985556426,-3.11050340845692,-1.5355273684196735,-3.018214054245023,-1.5355273684196735,18.819237622546908,-79.02011714571142,-5.449722298165541,-923.6350931269209,-710.4449835750474,-5.449722298165541,-923.6350931269209,34.854709881698135,40
257,-7.17127527898508,-3.3511770388901008,-1.3569320611926632,-3.4740013510032606,-1.3569320611926632,21.177987298323373,-75.91561179323469,-4.518390571479111,-893.7006147677339,-670.1515051213814,-4.518390571479111,-893.7006147677339,32.69945247010074,40
258,-6.9372335856886185,-3.580839424161136,-1.1739355554802484,-3.915668440839608,-1.1739355554802482,23.475917126988534,-72.67849832202364,-3.5935734470796428,-861.9858649551962,-627.5156091499938,-3.5935734470796428,-861.9858649551962,30.431939049427065,40
259,-6.694900515476578,-3.798970072896763,-0.9873471837081447,-4.342439881141354,-0.987347183708144,25.707320222318202,-69.32139391461307,-2.6769469438373656,-828.5714215314373,-582.63858758322,-2.6769469438373656,-828.5714215314373,28.063541463289216,40
260,-6.444975558842327,-4.005130046571077,-0.7979850547652946,-4.753655908876294,-0.7979850547652945,27.866942943785155,-65.85689944316458,-1.7700698704795306,-793.536299094891,-535.6270592680727,-1.7700698704795306,-793.536299094891,25.606113982478735,40
261,-6.188178865455035,-4.198962819731158,-0.6066685152747833,-5.148773467949854,-0.6066685152747837,29.95000982811543,-62.29746471005739,-0.8743782710964858,-756.956588340861,-486.5907416223557,-0.8743782710964858,-756.956588340861,23.07182037943611,40
262,-5.925246686290773,-4.380194161663492,-0.4142108513395172,-5.527366061310559,-0.4142108513395173,31.952242837521503,-58.65525954174873,0.008818975991339517,-718.9041101938103,-435.64014732549145,0.008818975991339517,-718.9041101938103,20.472961257913106,40
263,-5.656926852862267,-4.548631086609987,-0.2214123334511951,-5.889122507217065,-0.22141233345119504,33.86987490505394,-54.94205191172005,0.8783434592824184,-679.4450882644978,-382.8842346172483,0.8783434592824184,-679.4450882644978,17.821805052553348,40
264,-5.383974351325054,-4.7041599347032665,-0.029053695590638588,-6.23384469501743,-0.029053695590638418,35.69965785541511,-51.16909400054016,1.73314950375264,-638.6388402007808,-328.4280362702552,1.73314950375264,-638.6388402007808,15.13042579845734,40
265,-5.107147045604634,-4.8467436585054315,0.16210987360048826,-6.561444448855059,0.16210987360048823,37.438864870354635,-47.3470168278726,2.5723254912232356,-596.5364854330827,-272.3702879651494,2.5723254912232356,-596.5364854330827,12.410550385629294,40
266,-4.827201599261893,-4.976418400205771,0.35135416386264884,-6.871939617799569,0.35135416386264917,39.08528774952936,-43.48573381999744,3.3950943248666414,-553.1796636804194,-214.80107177284376,3.3950943248666414,-553.1796636804194,9.673417577987092,40
267,-4.54488964075749,-5.093289452066799,0.5379907515801703,-7.165449518003658,0.5379907515801703,40.637229289026315,-39.594353413635275,4.200813140531417,-508.5992554060862,-155.79948489127494,4.200813140531417,-508.5992554060862,6.929650612124367,40
268,-4.26095421126758,-5.197526697599596,0.7213711490842514,-7.442189856689113,0.7213711490842514,42.09349115955831,-35.681100548127844,4.988972374775931,-462.8140922079518,-95.43133784367072,4.988972374775931,-462.8140922079518,4.189144717404559,40
269,-3.976126528415077,-5.289359633283495,0.9008902753245404,-7.702467269229583,0.9008902753245405,43.45335771406459,-31.753246667898573,5.759194304748588,-415.82964190037507,-33.746880159905764,5.759194304748588,-415.82964190037507,1.4609704349735138,40
270,-3.6911230933818255,-5.369072070577865,1.0759892420578105,-7.946673599544342,1.0759892420578105,44.71657618987497,-27.81704764916153,6.511231178438871,-367.6366497871618,29.221454745117686,6.511231178438871,-367.6366497871618,-1.2467068243445885,40
271,-3.40664316301599,-5.436996615723754,1.246157462527107,-8.175280050715486,1.2461574625271072,45.88333379391176,-23.877688881660827,7.244963055469965,-318.20971432310495,93.46130010775721,7.244963055469965,-318.20971432310495,-3.9266909402236103,40
272,-3.1233666028844653,-5.493509020665937,1.410934101182566,-8.38883132748385,1.410934101182566,46.9542321711284,-19.939236579695297,7.960395478626472,-267.505771997068,158.9826226338614,7.960395478626472,-267.505771997068,-6.572803262406223,40
273,-2.841952131867731,-5.539022492637899,1.5699088931388763,-8.58793988537227,1.569908893138876,47.93025975731087,-16.00459426800852,8.657657094814725,-215.4624628208708,225.8200325807108,8.657657094814725,-215.4624628208708,-9.179915393549186,40
274,-2.5630359639531166,-5.573982042858636,1.7227223706519137,-8.773280392921436,1.7227223706519135,48.81276250852146,-12.075463288259353,9.33699734120493,-161.9963442594875,294.0351699946412,9.33699734120493,-161.9963442594875,-11.743967372943226,40
275,-2.287230848430587,-5.598858946709215,1.869065540866962,-8.945584504169732,1.869065540866962,49.60341348202857,-8.152306101581981,9.998784307917152,-107.00091778310419,363.7192056415167,9.998784307917152,-107.00091778310419,-14.261972198562702,40
276,-2.015125505784761,-5.614145379001257,2.008679064438469,-9.105636028283275,2.0086790644384696,50.304181718841534,-4.234311123400865,10.643502882721167,-50.344428474962484,434.99550047536883,10.643502882721167,-50.344428474962484,-16.732007687315402,40
277,-1.7472844532363663,-5.620349278811771,2.141351988389473,-9.254266572294398,2.1413519883894736,50.91730084729033,-0.3193578201759386,11.271753275638442,8.13260566128574,508.02247236131825,11.271753275638442,8.13260566128574,-19.15319665563979,40
278,-1.484248211117094,-5.6179894891092825,2.266920088853661,-9.392351721299875,2.2669200888536616,51.44523779181473,3.5960191726411197,11.884250011735883,68.62018178642687,582.9967230526345,11.884250011735883,68.62018178642687,-21.525676302333704,40
279,-1.2265338790388909,-5.6075912072719944,2.385263880242583,-9.520807808154682,2.385263880242582,51.89066193255776,7.516668081309362,12.481821468258225,131.3419683021947,660.1564818886379,12.481821468258225,131.3419683021947,-23.850557489886217,40
280,-0.9746360690917766,-5.589681773803745,2.4963063470472013,-9.640589311486144,2.496306347047201,52.256415020725356,11.44886122314572,13.06541001677684,196.55888251926007,739.785424981315,13.06541001677684,196.55888251926007,-26.12987434576723,40
281,-0.7290281819910116,-5.564786818254326,2.600010453076579,-9.752686906393546,2.600010453076579,52.54548211311016,15.4003403042937,13.636072811135067,264.5731455800124,822.2169292753885,13.636072811135067,264.5731455800124,-28.36652423559841,40
282,-0.4901640110851291,-5.53342677367769,2.6963764806241652,-9.85812617593092,2.6963764806241652,52.760963747682084,19.380366399243027,14.194983236122326,335.73287078765173,907.8388190426313,14.194983236122326,335.73287078765173,-30.5641976881733,40
283,-0.25847965828172836,-5.496113764009297,2.7854392490043187,-9.9579669725873,2.7854392490043183,52.906049541593006,23.399774870913433,14.743432997969789,410.43723948076433,997.0986570244191,14.743432997969789,410.43723948076433,-32.72729726761722,40
284,-0.034395745061265304,-5.453348862574404,2.867265258284146,-10.053303396372488,2.8672652582841462,52.98399335405366,27.4710350082617,15.282834793236027,489.1423127650262,1090.5096220467224,15.282834793236027,489.1423127650262,-34.86084367761334,40
285,40.0,-5.405619714583954,2.941949800006542,-10.145264328312846,2.941949800006542,52.99809011990188,31.60831351060369,55.633045334531005,628.051316716653,1319.9360181573245,55.633045334531005,628.051316716653,-41.05349019601074,40
286,40.0,-5.353398511939758,3.0096140724050824,-10.235014423252077,3.009614072405083,52.951654425739804,35.82754008418184,55.95141873663862,717.899809718274,1424.3745903761326,55.95141873663862,717.899809718274,-43.057092339001926,40
287,40.0,-5.297140304939453,3.070402333181186,-10.323755421415251,3.0704023331811854,52.84800086959212,40.14647227344018,56.27453600464711,813.5869635118074,1535.0421881508432,56.27453600464711,813.5869635118074,-45.048317377762274,40
288,40.0,-5.237281632509259,3.124479118464085,-10.412727581219022,3.1244791184640857,52.690426217326504,44.58475514763719,56.60471201453089,915.8714982450891,1652.7887941789218,56.60471201453089,915.8714982450891,-47.03332693333869,40
289,40.0,-5.174239450350831,3.1720265522017863,-10.503210962637255,3.1720265522017863,52.48219334467838,49.163969505895324,56.94439639596165,1025.608048931149,1778.5677721513598,56.94439639596165,1025.608048931149,-49.01809484500774,40
290,40.0,-5.108410334808014,3.213241766018097,-10.596526196736257,3.2132417660180965,52.226516932638916,53.90765973554414,57.29617688918621,1143.7563422198077,1913.4441824164494,57.29617688918621,1143.7563422198077,-51.00814060865235,40
291,40.0,-5.040169939274549,3.248334445580408,-10.694034257847942,3.248334445580408,51.92655086612689,58.84132922787661,57.66277975392566,1271.390243691979,2058.6025676613544,57.66277975392566,1271.390243691979,-53.008204539758836,40
292,40.0,-4.969872679505075,3.277524515804241,-10.79713460495065,3.2775245158042416,51.58537727113868,63.99238717978831,58.04706568926749,1409.7061083162812,2215.3535079100934,58.04706568926749,1409.7061083162812,-55.02185149730329,40
293,40.0,-4.897851624188581,3.301039973807936,-10.90726087295769,3.301039973807936,51.20599711377869,69.39002554829916,58.45201925885478,1560.029605854153,2385.137949123274,58.45201925885478,1560.029605854153,-57.05098828668337,40
